iter	Passed	Remaining
1661	441746	397093
1662	442040	396853
1663	442234	396522
1664	442483	396241
1665	442785	396008
1666	443078	395766
1667	443356	395511
1668	443646	395268
1669	443893	394985
1670	444182	394740
1671	444408	394438
1672	444702	394198
1673	444999	393960
1674	445314	393737
1675	445610	393498
1676	445844	393204
1677	446129	392955
1678	446451	392738
1679	446725	392479
1680	447016	392236
1681	447278	391966
1682	447560	391715
1683	447849	391469
1684	448133	391219
1685	448401	390955
1686	448681	390701
1687	448952	390439
1688	449180	390140
1689	449444	389872
1690	449717	389613
1691	449979	389343
1692	450238	389071
1693	450532	388830
1694	450868	388624
1695	451189	388406
1696	451493	388172
1697	451758	387905
1698	452033	387647
1699	452312	387392
1700	452590	387136
1701	452858	386872
1702	453116	386599
1703	453350	386305
1704	453637	386057
1705	453890	385779
1706	454179	385533
1707	454453	385274
1708	454722	385010
1709	454925	384691
1710	455150	384390
1711	455360	384077
1712	455632	383816
1713	455942	383587
1714	456205	383319
1715	456495	383073
1716	456758	382804
1717	456922	382453
1718	457195	382193
1719	457495	381955
1720	457749	381679
1721	457994	381396
1722	458256	381126
1723	458534	380870
1724	458793	380599
1725	459060	380334
1726	459306	380051
1727	459603	379810
1728	459836	379517
1729	460058	379215
1730	460334	378958
1731	460609	378699
1732	460898	378453
1733	461167	378189
1734	461440	377928
1735	461694	377653
1736	462009	377427
1737	462305	377186
1738	462562	376912
1739	462834	376651
1740	463123	376404
1741	463403	376149
1742	463682	375894
1743	463947	375627
1744	464168	375324
1745	464444	375066
1746	464707	374798
1747	464981	374538
1748	465193	374229
1749	465453	373958
1750	465703	373679
1751	465974	373417
1752	466277	373181
1753	466537	372911
1754	466731	372587
1755	467025	372343
1756	467286	372073
1757	467572	371823
1758	467833	371554
1759	468099	371288
1760	468370	371025
1761	468579	370715
1762	468774	370393
1763	469040	370127
1764	469308	369862
1765	469598	369616
1766	469859	369346
1767	470123	369078
1768	470389	368813
1769	470666	368555
1770	470915	368276
1771	471203	368028
1772	471488	367776
1773	471751	367509
1774	472044	367263
1775	472305	366994
1776	472593	366745
1777	472867	366485
1778	473149	366232
1779	473476	366013
1780	473702	365716
1781	473972	365453
1782	474217	365171
1783	474499	364917
1784	474759	364647
1785	475060	364407
1786	475310	364130
1787	475595	363878
1788	475885	363630
1789	476160	363371
1790	476436	363113
1791	476731	362869
1792	476971	362583
1793	477162	362260
1794	477448	362009
1795	477701	361733
1796	477893	361412
1797	478163	361149
1798	478389	360852
1799	478656	360587
1800	478933	360330
1801	479199	360064
1802	479472	359803
1803	479643	359466
1804	479906	359198
1805	480161	358924
1806	480421	358654
1807	480708	358404
1808	480876	358065
1809	481164	357816
1810	481467	357578
1811	481753	357326
1812	482062	357093
1813	482327	356826
1814	482617	356578
1815	482880	356310
1816	483139	356039
1817	483416	355782
1818	483665	355503
1819	483938	355242
1820	484208	354980
1821	484433	354684
1822	484726	354438
1823	484916	354116
1824	485187	353854
1825	485399	353549
1826	485667	353285
1827	485905	352998
1828	486172	352734
1829	486474	352494
1830	486760	352243
1831	487047	351992
1832	487314	351727
1833	487568	351453
1834	487856	351203
1835	488146	350955
1836	488448	350714
1837	488674	350420
1838	488947	350159
1839	489230	349906
1840	489504	349645
1841	489759	349372
1842	490027	349107
1843	490307	348852
1844	490591	348599
1845	490884	348352
1846	491171	348101
1847	491461	347852
1848	491692	347561
1849	491943	347285
1850	492233	347036
1851	492571	346821
1852	492854	346567
1853	493153	346324
1854	493381	346031
1855	493541	345691
1856	493812	345429
1857	494088	345170
1858	494358	344907
1859	494635	344649
1860	494842	344342
1861	495149	344105
1862	495437	343854
1863	495707	343591
1864	495987	343335
1865	496226	343050
1866	496551	342825
1867	496814	342557
1868	497062	342278
1869	497351	342028
1870	497637	341776
1871	497893	341504
1872	498184	341254
1873	498445	340985
1874	498724	340728
1875	498980	340455
1876	499241	340186
1877	499475	339898
1878	499697	339603
1879	499966	339338
1880	500268	339097
1881	500484	338797
1882	500755	338535
1883	501019	338267
1884	501253	337980
1885	501525	337718
1886	501805	337462
1887	502006	337152
1888	502193	336833
1889	502391	336522
1890	502631	336239
1891	502951	336009
1892	503241	335760
1893	503431	335443
1894	503687	335171
1895	503959	334909
1896	504163	334603
1897	504407	334322
1898	504669	334054
1899	504943	333794
1900	505206	333526
1901	505444	333242
1902	505722	332984
1903	505993	332722
1904	506237	332442
1905	506518	332186
1906	506814	331940
1907	507009	331628
1908	507319	331392
1909	507601	331137
1910	507825	330844
1911	508118	330595
1912	508400	330340
1913	508687	330088
1914	508963	329829
1915	509243	329573
1916	509513	329310
1917	509792	329053
1918	510059	328787
1919	510359	328544
1920	510606	328265
1921	510756	327925
1922	511042	327673
1923	511319	327414
1924	511589	327151
1925	511881	326902
1926	512160	326645
1927	512444	326390
1928	512716	326128
1929	512980	325862
1930	513297	325628
1931	513587	325378
1932	513866	325120
1933	514140	324860
1934	514404	324593
1935	514635	324305
1936	514903	324041
1937	515176	323779
1938	515469	323530
1939	515725	323259
1940	515973	322982
1941	516255	322725
1942	516520	322459
1943	516783	322192
1944	517007	321900
1945	517292	321646
1946	517540	321369
1947	517814	321108
1948	518073	320838
1949	518340	320573
1950	518629	320322
1951	518871	320041
1952	519140	319777
1953	519406	319511
1954	519697	319261
1955	519953	318989
1956	520250	318743
1957	520473	318451
1958	520731	318180
1959	520998	317915
1960	521263	317648
1961	521530	317384
1962	521789	317114
1963	522065	316854
1964	522336	316591
1965	522588	316317
1966	522832	316038
1967	523116	315783
1968	523399	315528
1969	523679	315271
1970	523957	315012
1971	524249	314762
1972	524556	314521
1973	524845	314269
1974	525116	314006
1975	525408	313756
1976	525667	313486
1977	525987	313252
1978	526369	313055
1979	526596	312766
1980	526873	312506
1981	527118	312228
1982	527409	311977
1983	527679	311713
1984	527962	311457
1985	528205	311178
1986	528474	310914
1987	528743	310650
1988	529071	310420
1989	529333	310151
1990	529495	309825
1991	529777	309568
1992	530052	309308
1993	530338	309053
1994	530612	308792
1995	530873	308523
1996	531181	308281
1997	531469	308028
1998	531672	307726
1999	531941	307462
2000	532209	307197
2001	532471	306929
2002	532763	306678
2003	533027	306411
2004	533245	306117
2005	533523	305858
2006	533789	305592
2007	534126	305367
2008	534381	305094
2009	534641	304825
2010	534898	304554
2011	535159	304285
2012	535400	304005
2013	535655	303732
2014	535933	303473
2015	536195	303205
2016	536457	302937
2017	536722	302671
2018	536981	302400
2019	537222	302121
2020	537475	301848
2021	537751	301587
2022	538035	301332
2023	538332	301083
2024	538610	300823
2025	538876	300558
2026	539147	300294
2027	539410	300026
2028	539684	299765
2029	539948	299498
2030	540229	299240
2031	540527	298992
2032	540766	298711
2033	541061	298461
2034	541332	298198
2035	541596	297931
2036	541890	297680
2037	542140	297406
2038	542407	297140
2039	542656	296864
2040	542990	296636
2041	543297	296392
2042	543578	296134
2043	543808	295848
2044	544070	295580
2045	544331	295311
2046	544625	295061
2047	544928	294814
2048	545201	294552
2049	545471	294288
2050	545732	294019
2051	545998	293753
2052	546256	293483
2053	546514	293212
2054	546795	292954
2055	547064	292689
2056	547318	292417
2057	547521	292117
2058	547796	291856
2059	548067	291593
2060	548336	291328
2061	548594	291058
2062	548837	290780
2063	549099	290512
2064	549355	290240
2065	549617	289972
2066	549887	289708
2067	550151	289441
2068	550407	289169
2069	550691	288913
2070	550962	288649
2071	551251	288395
2072	551483	288112
2073	551716	287828
2074	551979	287561
2075	552213	287278
2076	552430	286987
2077	552721	286734
2078	552895	286420
2079	553156	286152
2080	553415	285882
2081	553709	285631
2082	553989	285372
2083	554172	285063
2084	554429	284793
2085	554713	284536
2086	555014	284288
2087	555301	284033
2088	555591	283779
2089	555811	283490
2090	556089	283230
2091	556347	282960
2092	556633	282705
2093	556908	282443
2094	557173	282177
2095	557458	281920
2096	557731	281658
2097	558010	281398
2098	558293	281141
2099	558529	280860
2100	558799	280596
2101	559075	280335
2102	559344	280071
2103	559621	279810
2104	559896	279549
2105	560208	279306
2106	560515	279060
2107	560798	278803
2108	561066	278537
2109	561372	278291
2110	561800	278105
2111	562222	277916
2112	562615	277713
2113	563046	277528
2114	563408	277308
2115	563739	277074
2116	564137	276872
2117	564552	276678
2118	564892	276448
2119	565297	276249
2120	565795	276095
2121	566142	275867
2122	566537	275663
2123	566970	275477
2124	567373	275276
2125	567772	275073
2126	568210	274888
2127	568618	274689
2128	569032	274493
2129	569479	274312
2130	569910	274123
2131	570325	273927
2132	570568	273648
2133	570853	273389
2134	571136	273129
2135	571377	272848
2136	571674	272595
2137	571944	272329
2138	572283	272095
2139	572516	271811
2140	572793	271548
2141	573064	271282
2142	573295	270997
2143	573511	270706
2144	573763	270431
2145	574034	270165
2146	574319	269906
2147	574523	269608
2148	574774	269333
2149	575079	269083
2150	575359	268822
2151	575644	268562
2152	575927	268302
2153	576203	268039
2154	576459	267766
2155	576697	267484
2156	576948	267209
2157	577154	266914
2158	577452	266660
2159	577673	266371
2160	577897	266084
2161	578153	265811
2162	578387	265529
2163	578664	265265
2164	578916	264991
2165	579137	264702
2166	579414	264439
2167	579670	264167
2168	579913	263888
2169	580180	263621
2170	580419	263340
2171	580691	263075
2172	580960	262809
2173	581269	262560
2174	581513	262282
2175	581768	262009
2176	582014	261732
2177	582260	261455
2178	582548	261197
2179	582853	260947
2180	583127	260682
2181	583378	260408
2182	583648	260142
2183	583872	259855
2184	584158	259596
2185	584433	259332
2186	584680	259055
2187	584961	258794
2188	585263	258542
2189	585561	258288
2190	585856	258033
2191	586121	257764
2192	586378	257493
2193	586652	257228
2194	586917	256960
2195	587121	256665
2196	587344	256378
2197	587634	256120
2198	587907	255856
2199	588161	255582
2200	588407	255306
2201	588713	255055
2202	588964	254781
2203	589239	254517
2204	589525	254257
2205	589754	253973
2206	590070	253727
2207	590336	253459
2208	590615	253197
2209	590872	252925
2210	591151	252663
2211	591413	252393
2212	591719	252142
2213	592035	251896
2214	592320	251635
2215	592470	251318
2216	592711	251040
2217	592976	250771
2218	593250	250507
2219	593440	250207
2220	593692	249933
2221	593953	249663
2222	594169	249374
2223	594460	249117
2224	594756	248862
2225	595016	248591
2226	595295	248329
2227	595550	248056
2228	595851	247803
2229	596137	247544
2230	596421	247283
2231	596681	247013
2232	596974	246756
2233	597228	246483
2234	597389	246172
2235	597654	245904
2236	597892	245625
2237	598161	245358
2238	598431	245092
2239	598691	244821
2240	598919	244538
2241	599195	244275
2242	599448	244002
2243	599728	243739
2244	599988	243469
2245	600200	243180
2246	600488	242921
2247	600731	242644
2248	600983	242370
2249	601254	242105
2250	601509	241832
2251	601674	241524
2252	601965	241267
2253	602277	241017
2254	602477	240723
2255	602736	240453
2256	603002	240185
2257	603279	239922
2258	603551	239657
2259	603807	239385
2260	604106	239131
2261	604359	238858
2262	604636	238595
2263	604909	238330
2264	605176	238062
2265	605440	237794
2266	605696	237522
2267	605967	237257
2268	606252	236997
2269	606515	236728
2270	606845	236485
2271	607159	236236
2272	607465	235984
2273	607748	235723
2274	608047	235468
2275	608353	235215
2276	608630	234952
2277	608950	234705
2278	609171	234419
2279	609429	234149
2280	609713	233888
2281	609915	233596
2282	610131	233309
2283	610366	233029
2284	610649	232768
2285	610911	232499
2286	611163	232225
2287	611383	231940
2288	611653	231674
2289	611994	231435
2290	612273	231172
2291	612576	230918
2292	612851	230654
2293	613095	230378
2294	613355	230108
2295	613640	229847
2296	613901	229578
2297	614184	229317
2298	614446	229047
2299	614716	228781
2300	614966	228507
2301	615244	228244
2302	615505	227975
2303	615766	227705
2304	616016	227431
2305	616231	227145
2306	616531	226890
2307	616800	226623
2308	617109	226371
2309	617397	226111
2310	617681	225850
2311	617959	225587
2312	618244	225326
2313	618530	225065
2314	618760	224784
2315	619057	224528
2316	619272	224242
2317	619547	223977
2318	619812	223709
2319	620096	223448
2320	620343	223174
2321	620617	222909
2322	620896	222646
2323	621188	222387
2324	621478	222128
2325	621773	221871
2326	622091	221621
2327	622356	221353
2328	622629	221088
2329	622938	220835
2330	623199	220566
2331	623477	220302
2332	623628	219993
2333	623883	219722
2334	624186	219467
2335	624404	219182
2336	624688	218921
2337	624995	218668
2338	625261	218400
2339	625520	218130
2340	625807	217869
2341	626011	217580
2342	626269	217310
2343	626506	217032
2344	626754	216758
2345	627004	216484
2346	627277	216219
2347	627540	215950
2348	627768	215670
2349	628044	215406
2350	628336	215147
2351	628599	214878
2352	628868	214611
2353	629134	214344
2354	629398	214075
2355	629674	213811
2356	629924	213538
2357	630167	213262
2358	630360	212970
2359	630565	212682
2360	630795	212402
2361	631038	212127
2362	631328	211867
2363	631604	211603
2364	631863	211333
2365	632158	211075
2366	632438	210812
2367	632679	210536
2368	632827	210230
2369	633090	209961
2370	633351	209692
2371	633582	209413
2372	633843	209144
2373	634078	208866
2374	634358	208603
2375	634630	208338
2376	634908	208074
2377	635198	207814
2378	635440	207539
2379	635709	207273
2380	635943	206995
2381	636215	206729
2382	636366	206425
2383	636599	206147
2384	636772	205849
2385	637027	205578
2386	637266	205302
2387	637500	205025
2388	637754	204754
2389	637992	204477
2390	638225	204200
2391	638494	203933
2392	638765	203668
2393	638992	203388
2394	639296	203133
2395	639571	202869
2396	639802	202590
2397	640087	202329
2398	640369	202067
2399	640639	201801
2400	640918	201538
2401	641180	201269
2402	641487	201015
2403	641782	200757
2404	642054	200491
2405	642279	200211
2406	642552	199946
2407	642825	199681
2408	643085	199412
2409	643352	199145
2410	643652	198888
2411	643939	198628
2412	644149	198343
2413	644437	198082
2414	644705	197816
2415	644958	197545
2416	645215	197275
2417	645510	197016
2418	645809	196759
2419	646084	196495
2420	646321	196219
2421	646568	195945
2422	646805	195670
2423	647081	195405
2424	647328	195132
2425	647597	194866
2426	647866	194600
2427	648136	194334
2428	648424	194073
2429	648696	193808
2430	648996	193550
2431	649299	193294
2432	649561	193026
2433	649783	192746
2434	649999	192463
2435	650280	192201
2436	650543	191933
2437	650810	191666
2438	651051	191391
2439	651329	191127
2440	651637	190872
2441	651950	190619
2442	652260	190365
2443	652566	190109
2444	652783	189827
2445	653019	189551
2446	653283	189283
2447	653577	189024
2448	653864	188763
2449	654197	188515
2450	654472	188251
2451	654757	187988
2452	655030	187723
2453	655316	187462
2454	655630	187208
2455	655903	186943
2456	656249	186698
2457	656547	186440
2458	656807	186171
2459	657053	185898
2460	657317	185630
2461	657571	185359
2462	657785	185077
2463	658056	184811
2464	658331	184546
2465	658598	184279
2466	658877	184015
2467	659149	183749
2468	659408	183480
2469	659672	183212
2470	659931	182943
2471	660209	182679
2472	660474	182411
2473	660729	182141
2474	661047	181888
2475	661315	181621
2476	661612	181362
2477	661888	181097
2478	662149	180829
2479	662385	180553
2480	662636	180282
2481	662886	180010
2482	663173	179748
2483	663434	179479
2484	663702	179213
2485	663960	178943
2486	664166	178659
2487	664437	178394
2488	664678	178120
2489	664941	177851
2490	665214	177586
2491	665470	177316
2492	665729	177047
2493	665997	176780
2494	666250	176509
2495	666486	176234
2496	666746	175965
2497	666906	175670
2498	667176	175404
2499	667463	175142
2500	667738	174877
2501	668019	174614
2502	668284	174346
2503	668553	174080
2504	668852	173821
2505	669138	173559
2506	669424	173297
2507	669739	173042
2508	669997	172773
2509	670233	172498
2510	670480	172226
2511	670737	171956
2512	671015	171692
2513	671310	171432
2514	671577	171165
2515	671870	170904
2516	672091	170626
2517	672406	170371
2518	672627	170092
2519	672885	169823
2520	673179	169563
2521	673440	169294
2522	673679	169020
2523	673956	168756
2524	674195	168482
2525	674431	168207
2526	674646	167927
2527	674851	167644
2528	675154	167387
2529	675361	167105
2530	675640	166841
2531	675807	166549
2532	676070	166281
2533	676325	166012
2534	676536	165731
2535	676811	165466
2536	677103	165205
2537	677362	164936
2538	677632	164670
2539	677932	164411
2540	678159	164135
2541	678430	163869
2542	678668	163595
2543	678867	163312
2544	679106	163038
2545	679285	162750
2546	679447	162459
2547	679693	162187
2548	679971	161923
2549	680281	161666
2550	680555	161401
2551	680818	161134
2552	681084	160867
2553	681327	160594
2554	681584	160325
2555	681797	160046
2556	682074	159781
2557	682340	159515
2558	682623	159252
2559	682917	158991
2560	683176	158723
2561	683458	158459
2562	683724	158193
2563	683997	157927
2564	684294	157667
2565	684571	157403
2566	684790	157125
2567	685066	156861
2568	685307	156588
2569	685646	156338
2570	685901	156068
2571	686145	155796
2572	686362	155518
2573	686658	155258
2574	686944	154996
2575	687202	154727
2576	687498	154467
2577	687751	154197
2578	688022	153931
2579	688316	153670
2580	688616	153411
2581	688892	153146
2582	689147	152877
2583	689457	152619
2584	689720	152352
2585	689971	152081
2586	690234	151814
2587	690501	151547
2588	690808	151289
2589	691062	151019
2590	691296	150745
2591	691588	150484
2592	691864	150219
2593	692145	149956
2594	692401	149686
2595	692587	149402
2596	692847	149134
2597	693133	148871
2598	693422	148609
2599	693694	148343
2600	693990	148083
2601	694253	147815
2602	694475	147539
2603	694722	147268
2604	694965	146996
2605	695232	146729
2606	695493	146461
2607	695719	146186
2608	696024	145927
2609	696284	145659
2610	696543	145391
2611	696806	145123
2612	697079	144858
2613	697373	144597
2614	697665	144335
2615	697931	144068
2616	698205	143803
2617	698485	143539
2618	698744	143270
2619	699052	143012
2620	699353	142752
2621	699662	142494
2622	699956	142232
2623	700251	141971
2624	700526	141706
2625	700827	141446
2626	701135	141188
2627	701454	140931
2628	701764	140673
2629	702050	140410
2630	702251	140129
2631	702486	139856
2632	702770	139593
2633	702886	139296
2634	703192	139037
2635	703456	138769
2636	703693	138497
2637	703936	138225
2638	704221	137962
2639	704497	137697
2640	704673	137412
2641	704949	137147
2642	705222	136881
2643	705442	136606
2644	705718	136341
2645	705972	136071
2646	706222	135801
2647	706537	135544
2648	706855	135287
2649	707122	135020
2650	707408	134757
2651	707660	134487
2652	707937	134222
2653	708189	133952
2654	708446	133684
2655	708727	133420
2656	708965	133147
2657	709214	132877
2658	709450	132605
2659	709666	132328
2660	709930	132061
2661	710171	131789
2662	710466	131528
2663	710767	131267
2664	711044	131002
2665	711255	130725
2666	711565	130466
2667	711760	130187
2668	712067	129927
2669	712351	129663
2670	712591	129392
2671	712853	129124
2672	713060	128847
2673	713339	128582
2674	713611	128316
2675	713882	128050
2676	714156	127785
2677	714418	127517
2678	714703	127253
2679	714981	126989
2680	715273	126726
2681	715552	126462
2682	715841	126199
2683	716093	125929
2684	716385	125667
2685	716678	125405
2686	716983	125145
2687	717224	124873
2688	717493	124607
2689	717777	124343
2690	718047	124077
2691	718334	123814
2692	718579	123543
2693	718865	123279
2694	719181	123021
2695	719475	122759
2696	719747	122493
2697	720005	122224
2698	720276	121958
2699	720543	121691
2700	720760	121416
2701	720904	121129
2702	721150	120858
2703	721400	120589
2704	721664	120321
2705	721972	120062
2706	722213	119790
2707	722499	119527
2708	722747	119257
2709	723031	118993
2710	723294	118725
2711	723525	118453
2712	723748	118179
2713	724017	117912
2714	724285	117646
2715	724489	117369
2716	724773	117105
2717	725064	116842
2718	725298	116570
2719	725570	116304
2720	725805	116032
2721	726068	115765
2722	726314	115495
2723	726607	115232
2724	726886	114968
2725	727193	114707
2726	727500	114447
2727	727783	114183
2728	728070	113919
2729	728334	113652
2730	728618	113388
2731	728900	113123
2732	729166	112856
2733	729439	112590
2734	729733	112328
2735	729994	112060
2736	730270	111795
2737	730565	111532
2738	730827	111265
2739	731116	111001
2740	731391	110736
2741	731682	110472
2742	731946	110205
2743	732166	109931
2744	732360	109654
2745	732676	109394
2746	732915	109123
2747	733203	108859
2748	733487	108595
2749	733728	108324
2750	734012	108060
2751	734274	107793
2752	734498	107520
2753	734770	107254
2754	735081	106993
2755	735361	106728
2756	735617	106460
2757	735894	106195
2758	736141	105925
2759	736350	105650
2760	736642	105387
2761	736891	105117
2762	737195	104856
2763	737495	104594
2764	737792	104331
2765	738056	104064
2766	738319	103796
2767	738611	103533
2768	738889	103268
2769	739179	103004
2770	739476	102742
2771	739744	102475
2772	740009	102208
2773	740284	101942
2774	740563	101677
2775	740850	101413
2776	741136	101149
2777	741349	100874
2778	741612	100607
2779	741858	100337
2780	742088	100065
2781	742333	99796
2782	742601	99529
2783	742882	99264
2784	743108	98992
2785	743367	98724
2786	743607	98453
2787	743847	98183
2788	744091	97913
2789	744342	97644
2790	744602	97377
2791	744887	97112
2792	745135	96843
2793	745401	96576
2794	745664	96309
2795	745935	96043
2796	746208	95777
2797	746434	95505
2798	746651	95232
2799	746938	94967
2800	747207	94701
2801	747506	94438
2802	747794	94174
2803	748105	93913
2804	748362	93645
2805	748579	93372
2806	748969	93120
2807	749270	92858
2808	749488	92585
2809	749752	92318
2810	750079	92058
2811	750375	91795
2812	750651	91529
2813	750969	91269
2814	751308	91011
2815	751586	90745
2816	751827	90475
2817	752121	90211
2818	752410	89947
2819	752702	89683
2820	752977	89417
2821	753300	89157
2822	753577	88891
2823	753726	88610
2824	753968	88341
2825	754197	88069
2826	754466	87803
2827	754736	87536
2828	755009	87270
2829	755261	87001
2830	755481	86729
2831	755730	86460
2832	755992	86193
2833	756251	85925
2834	756547	85661
2835	756817	85395
2836	757098	85130
2837	757357	84862
2838	757509	84582
2839	757780	84316
2840	757978	84041
2841	758249	83775
2842	758542	83511
2843	758749	83238
2844	759024	82972
2845	759336	82710
2846	759587	82442
2847	759852	82175
2848	760135	81909
2849	760398	81642
2850	760675	81377
2851	760939	81109
2852	761228	80845
2853	761490	80578
2854	761730	80308
2855	762009	80042
2856	762281	79776
2857	762551	79510
2858	762804	79242
2859	762954	78963
2860	763197	78693
2861	763520	78432
2862	763815	78168
2863	764109	77904
2864	764377	77638
2865	764686	77375
2866	764926	77106
2867	765170	76837
2868	765428	76569
2869	765648	76298
2870	765914	76031
2871	766143	75760
2872	766428	75495
2873	766651	75224
2874	766944	74960
2875	767186	74691
2876	767416	74420
2877	767688	74154
2878	767928	73885
2879	768207	73619
2880	768415	73347
2881	768651	73077
2882	768947	72813
2883	769216	72547
2884	769452	72277
2885	769714	72010
2886	769971	71743
2887	770239	71476
2888	770515	71210
2889	770714	70937
2890	770999	70672
2891	771258	70405
2892	771501	70136
2893	771774	69870
2894	772030	69602
2895	772296	69335
2896	772556	69068
2897	772790	68799
2898	773076	68534
2899	773351	68268
2900	773677	68006
2901	773967	67742
2902	774301	67481
2903	774543	67212
2904	774787	66943
2905	775004	66672
2906	775193	66399
2907	775374	66125
2908	775653	65859
2909	775924	65593
2910	776180	65326
2911	776437	65058
2912	776673	64789
2913	776940	64522
2914	777158	64252
2915	777422	63985
2916	777690	63718
2917	777960	63452
2918	778196	63183
2919	778462	62916
2920	778713	62648
2921	778959	62380
2922	779250	62116
2923	779545	61851
2924	779802	61584
2925	780091	61319
2926	780335	61051
2927	780597	60784
2928	780865	60517
2929	781149	60252
2930	781445	59988
2931	781681	59719
2932	781932	59451
2933	782180	59183
2934	782458	58917
2935	782729	58651
2936	783013	58386
2937	783285	58119
2938	783610	57857
2939	783864	57590
2940	784124	57322
2941	784346	57053
2942	784550	56781
2943	784847	56517
2944	785110	56250
2945	785333	55980
2946	785644	55717
2947	785908	55450
2948	786187	55185
2949	786457	54918
2950	786727	54652
2951	787008	54386
2952	787241	54117
2953	787507	53851
2954	787765	53584
2955	788007	53315
2956	788155	53041
2957	788373	52771
2958	788662	52506
2959	788910	52238
2960	789162	51971
2961	789464	51706
2962	789724	51440
2963	790012	51174
2964	790288	50908
2965	790582	50644
2966	790806	50374
2967	791133	50112
2968	791389	49845
2969	791687	49580
2970	791951	49313
2971	792225	49047
2972	792510	48782
2973	792823	48518
2974	793082	48251
2975	793356	47985
2976	793626	47718
2977	793891	47452
2978	794147	47184
2979	794414	46918
2980	794706	46653
2981	794980	46387
2982	795296	46123
2983	795522	45854
2984	795802	45588
2985	796051	45321
2986	796355	45056
2987	796605	44789
2988	796818	44519
2989	797044	44250
2990	797327	43984
2991	797634	43720
2992	797965	43457
2993	798251	43191
2994	798548	42926
2995	798789	42659
2996	798937	42386
2997	799230	42120
2998	799507	41854
2999	799806	41589
3000	800093	41324
3001	800389	41059
3002	800681	40793
3003	800959	40527
3004	801240	40261
3005	801511	39995
3006	801784	39729
3007	802035	39461
3008	802301	39195
3009	802590	38929
3010	802863	38663
3011	803126	38396
3012	803395	38129
3013	803655	37862
3014	803894	37595
3015	804125	37326
3016	804407	37060
3017	804657	36793
3018	804937	36527
3019	805200	36260
3020	805489	35995
3021	805786	35729
3022	806021	35461
3023	806278	35194
3024	806569	34929
3025	806806	34661
3026	807101	34395
3027	807364	34129
3028	807621	33861
3029	807886	33595
3030	808109	33326
3031	808327	33058
3032	808603	32792
3033	808772	32521
3034	809060	32255
3035	809294	31987
3036	809565	31721
3037	809839	31455
3038	810103	31188
3039	810364	30921
3040	810653	30656
3041	810992	30392
3042	811276	30126
3043	811506	29858
3044	811792	29592
3045	812054	29325
3046	812354	29060
3047	812624	28793
3048	812901	28527
3049	813208	28262
3050	813489	27996
3051	813748	27729
3052	814047	27463
3053	814336	27197
3054	814614	26931
3055	814926	26666
3056	815223	26400
3057	815496	26134
3058	815742	25866
3059	816067	25602
3060	816309	25334
3061	816615	25069
3062	816864	24801
3063	817151	24535
3064	817378	24268
3065	817638	24001
3066	817915	23734
3067	818180	23468
3068	818438	23201
3069	818705	22934
3070	819002	22668
3071	819274	22402
3072	819593	22136
3073	819866	21870
3074	820130	21603
3075	820415	21337
3076	820672	21070
3077	820951	20803
3078	821248	20537
3079	821474	20270
3080	821773	20004
3081	822017	19736
3082	822272	19469
3083	822542	19203
3084	822840	18937
3085	823113	18670
3086	823397	18404
3087	823639	18137
3088	823935	17871
3089	824221	17604
3090	824438	17336
3091	824776	17071
3092	825052	16805
3093	825277	16537
3094	825544	16270
3095	825811	16004
3096	826072	15737
3097	826279	15469
3098	826585	15203
3099	826805	14935
3100	827074	14669
3101	827328	14402
3102	827612	14135
3103	827830	13868
3104	828118	13601
3105	828359	13334
3106	828640	13068
3107	828937	12802
3108	829223	12535
3109	829497	12269
3110	829789	12002
3111	830079	11736
3112	830374	11470
3113	830601	11202
3114	830876	10936
3115	831177	10669
3116	831402	10402
3117	831731	10136
3118	832010	9869
3119	832244	9602
3120	832547	9336
3121	832771	9069
3122	833039	8802
3123	833309	8535
3124	833517	8268
3125	833812	8002
3126	834021	7734
3127	834205	7467
3128	834449	7200
3129	834667	6933
3130	834946	6666
3131	835172	6399
3132	835429	6133
3133	835701	5866
3134	836010	5600
3135	836313	5333
3136	836622	5067
3137	836950	4800
3138	837232	4534
3139	837512	4267
3140	837871	4001
3141	838150	3734
3142	838456	3468
3143	838721	3201
3144	839015	2934
3145	839282	2667
3146	839533	2400
3147	839672	2133
3148	839953	1867
3149	840240	1600
3150	840497	1333
3151	840780	1066
3152	841047	800
3153	841304	533
3154	841586	266
3155	841866	0
